,RXCUI,ATC
1201,214547,S01EA01
1202,214547,N01BB04
1203,1014583,R06AE07
1204,1014583,R01BA02
1205,7779,A14AA08
1206,151390,R01AX03
1207,151390,R03BB01
1208,314108,D10AF07
1209,314108,A01AB23
1210,314108,J01AA08
1211,1945479,N02BE01
1212,1945479,D11AX26
1213,1945479,N06BC01
1214,992473,D04AA10
1215,992473,R06AD02
1216,808062,C05AD03
1217,808062,D04AB04
1218,808062,N01BA05
1219,808062,R02AD01
1220,805462,N07XX06
1221,1490067,G03XC01
1222,1731042,M04AB05
1223,1095503,R05DA09
1224,1095503,R05CA03
1225,1095503,C01CA06
1226,1095503,R01AA04
1227,1095503,R01AB01
1228,1095503,R01BA03
1229,1095503,S01FB01
1230,1095503,S01GA05
1231,313967,A01AD01
1232,313967,B02BC09
1233,313967,C01CA24
1234,313967,R01AA14
1235,313967,R03AA01
1236,313967,S01EA01
1237,7393,C04AC01
1238,7393,C10AD02
1239,1653780,B03BA01
1240,142434,D01AC03
1241,142434,G01AF05
1242,701819,R03DA04
1243,835829,G03BA03
1244,744812,J01DH04
1245,202525,C01DA02
1246,202525,C05AE01
1247,762833,H01AC01
1248,647681,B03AA07
1249,647681,B03AD03
1250,1538097,L04AA33
1251,1430169,R01BA02
1252,261239,M01AH02
1253,1666777,N05CD08
1254,1598808,N05CH01
1255,313310,R03DA04
1256,858037,A10BH03
1257,313452,L01XF01
1258,313452,D10AD01
1259,1246340,R05DA09
1260,152943,J05AF04
1261,351257,C03DA04
1262,1655934,R07AX02
1263,1655934,R07AX30
1264,207330,C01DA02
1265,207330,C05AE01
1266,1945048,D07AC17
1267,1945048,R01AD08
1268,1945048,R03BA05
1269,1945048,R01AD12
1270,1945048,R03BA09
1271,1945048,R03BB07
1272,412278,C01CA06
1273,412278,R01AA04
1274,412278,R01AB01
1275,412278,R01BA03
1276,412278,S01FB01
1277,412278,S01GA05
1278,412278,R05CA03
1279,202844,A07EA01
1280,202844,C05AA04
1281,202844,D07AA03
1282,202844,D07XA02
1283,202844,H02AB06
1284,202844,R01AD02
1285,202844,S01BA04
1286,202844,S01CB02
1287,202844,S02BA03
1288,202844,S03BA02
1289,309012,L01AD01
1290,1659177,C10AX14
1291,1008009,G01AD03
1292,1008009,S01XA15
1293,1008009,A11GA01
1294,313210,L01AX03
1295,2001264,C10AA08
1296,83816,J05AG02
1297,613,A02AB01
1298,613,A02AB02
1299,687211,A01AB17
1300,687211,D06BX01
1301,687211,G01AF01
1302,687211,J01XD01
1303,687211,P01AB01
1304,799038,R01AD13
1305,799038,R03BA08
1306,1731020,N03AX14
1307,1420991,D04AA32
1308,1420991,R06AA02
1309,1099567,N03AG01
1310,1091387,L03AX14
1311,1012574,C01BB01
1312,1012574,C05AD01
1313,1012574,D04AB01
1314,1012574,N01BB02
1315,1012574,R02AD02
1316,1012574,S01HA07
1317,1012574,S02DA01
1318,1012574,A01AC03
1319,1012574,A07EA02
1320,1012574,C05AA01
1321,1012574,D07AA02
1322,1012574,D07XA01
1323,1012574,H02AB09
1324,1012574,S01BA02
1325,1012574,S01CB03
1326,1012574,S02BA01
1327,216501,D07AB08
1328,216501,S01BA11
1329,281942,J01DB01
1330,81952,N06BA01
1331,198687,R05CA03
1332,214344,V03AE07
1333,214344,V03AE04
1334,214344,A02AA01
1335,214344,A06AD01
1336,1364347,L01EA05
1337,3343,C05AD02
1338,3343,D04AB06
1339,3343,N01BA03
1340,3343,S01HA03
1341,310386,N06AB03
1342,212298,J01DB01
1343,1356997,G03CA03
1344,200090,P03AX05
1345,392173,C01DA02
1346,392173,C05AE01
1347,707263,R06AA09
1348,999995,C03AA03
1349,999995,C08CA01
1350,999995,C09CA08
1351,1604327,C04AB02
1352,1604327,M02AX02
1353,2625,J01CF02
1354,1012080,S01AB04
1355,1012080,D10AF06
1356,1012080,A07EA01
1357,1012080,C05AA04
1358,1012080,D07AA03
1359,1012080,D07XA02
1360,1012080,H02AB06
1361,1012080,R01AD02
1362,1012080,S01BA04
1363,1012080,S01CB02
1364,1012080,S02BA03
1365,1012080,S03BA02
1366,1992538,J06BB05
1367,1000095,D04AX01
1368,1000095,N06AA12
1369,1356574,N03AX22
1370,1535484,A01AD05
1371,1535484,B01AC06
1372,1535484,N02BA01
1373,849831,C03XA01
1374,1247754,A06AA02
1375,2356,N05BA02
1376,861689,J01CA04
1377,197699,D01AC15
1378,197699,J02AC01
1379,236782,A07FA02
1380,857301,N06AA04
1381,207850,J01GB01
1382,207850,S01AA12
1383,1551918,A06AH03
1384,1365866,S01BC10
1385,1657781,L01XC21
1386,1091187,N06BA04
1387,1797921,A07EA07
1388,1797921,D07AC15
1389,1797921,R01AD01
1390,1797921,R03BA01
1391,312357,N03AA02
1392,884707,G03CA03
1393,39786,N06AX16
1394,993464,C01CA17
1395,880437,C08CA05
1396,1601087,R01AC08
1397,1601087,S01GX09
1398,495430,J05AF09
1399,495430,J05AF07
1400,866350,R06AX17
1401,866350,S01GX08
1402,214817,A16AB06
1403,858108,G03BA03
1404,1867940,C01BB01
1405,1867940,C05AD01
1406,1867940,D04AB01
1407,1867940,N01BB02
1408,1867940,R02AD02
1409,1867940,S01HA07
1410,1867940,S02DA01
1411,1867940,A01AD01
1412,1867940,B02BC09
1413,1867940,C01CA24
1414,1867940,R01AA14
1415,1867940,R03AA01
1416,1867940,S01EA01
1417,853332,B05BC02
1418,853332,D02AE01
1419,866353,R06AX17
1420,866353,S01GX08
1421,1485599,R05CA03
1422,1485599,C01CA06
1423,1485599,R01AA04
1424,1485599,R01AB01
1425,1485599,R01BA03
1426,1485599,S01FB01
1427,1485599,S01GA05
1428,208191,C05AD03
1429,208191,D04AB04
1430,208191,N01BA05
1431,208191,R02AD01
1432,860747,C05AD03
1433,860747,D04AB04
1434,860747,N01BA05
1435,860747,R02AD01
1436,860747,R06AA10
1437,1046771,A03BA03
1438,208124,C03AA03
1439,208124,C03DB02
1440,17610,D09AA08
1441,17610,M05BX02
1442,847384,C05AD02
1443,847384,D04AB06
1444,847384,N01BA03
1445,847384,S01HA03
1446,847384,C05AD03
1447,847384,D04AB04
1448,847384,N01BA05
1449,847384,R02AD01
1450,1098647,R05CA03
1451,1098647,R05DA09
1452,1098647,C01CA06
1453,1098647,R01AA04
1454,1098647,R01AB01
1455,1098647,R01BA03
1456,1098647,S01FB01
1457,1098647,S01GA05
1458,751618,C07AB12
1459,1048074,R05DB10
1460,1048074,R05CA03
1461,1048074,C01CA06
1462,1048074,R01AA04
1463,1048074,R01AB01
1464,1048074,R01BA03
1465,1048074,S01FB01
1466,1048074,S01GA05
1467,210015,A02AB01
1468,210015,A02AA04
1469,210015,G04BX01
1470,829928,L01XX27
1471,1359545,C01DA02
1472,1359545,C05AE01
1473,198488,C05AD03
1474,198488,D04AB04
1475,198488,N01BA05
1476,198488,R02AD01
1477,1202,C07AB03
1478,1370756,A01AC03
1479,1370756,A07EA02
1480,1370756,C05AA01
1481,1370756,D07AA02
1482,1370756,D07XA01
1483,1370756,H02AB09
1484,1370756,S01BA02
1485,1370756,S01CB03
1486,1370756,S02BA01
1487,1724885,N01BB01
1488,311248,A09AA04
1489,284521,D11AH01
1490,284521,L04AD02
1491,1737569,C01BB01
1492,1737569,C05AD01
1493,1737569,D04AB01
1494,1737569,N01BB02
1495,1737569,R02AD02
1496,1737569,S01HA07
1497,1737569,S02DA01
1498,1608479,B05CX01
1499,1608479,V04CA02
1500,1608479,V06DC01
1501,1991311,A10BJ06
1502,631504,A12CA01
1503,631504,B05CB01
1504,631504,B05XA03
1505,1998772,A07EA07
1506,1998772,D07AC15
1507,1998772,R01AD01
1508,1998772,R03BA01
1509,284628,C09CA06
1510,284628,C03AA03
1511,1734090,N01BB09
1512,1726324,L01CE02
1513,197555,G03XA01
1514,1537233,A11CC05
1515,1537233,D10AD02
1516,1537233,R01AX02
1517,1537233,S01XA02
1518,1537233,A11CA01
1519,1537233,G01AD03
1520,1537233,S01XA15
1521,1537233,A11GA01
1522,235824,R01AC03
1523,235824,R06AX19
1524,235824,S01GX07
1525,1719803,N05AD01
1526,826070,B02BD02
1527,1812170,C01CA07
1528,828555,N02BE01
1529,1359269,J05AE10
1530,1738338,D11AH01
1531,1738338,L04AD02
1532,1546437,V03AE01
1533,809478,G04CA04
1534,31983,G03AC01
1535,31983,G03DC02
1536,1482517,N03AF04
1537,315170,G04BX06
1538,849646,B05BC02
1539,849646,D02AE01
1540,966407,H03AA01
1541,1665369,A10BK03
1542,1665369,A10BA02
1543,1665369,A10BD20
1544,485023,L04AA06
1545,1375917,S01BC11
1546,325887,J02AX05
1547,1810997,A10BK02
1548,1810997,A10BA02
1549,1810997,A10BD16
1550,39937,B05XA12
1551,1008705,C05AD07
1552,1008705,D04AB07
1553,1008705,D04AA32
1554,1008705,R06AA02
1555,1245291,R01BA02
1556,1245291,R06AB04
1557,1245291,R05DA09
1558,466426,C05AD03
1559,466426,D04AB04
1560,466426,N01BA05
1561,466426,R02AD01
1562,1360244,L02AE02
1563,1607796,V03AC03
1564,1658695,C05AD03
1565,1658695,D04AB04
1566,1658695,N01BA05
1567,1658695,R02AD01
1568,864737,N07BC02
1569,198538,A12AA13
1570,901212,C08CA01
1571,901212,C09CA07
1572,901212,C09DB04
1573,213557,G04BX03
1574,196495,A07EC02
1575,71535,M03AC03
1576,1544971,C01CA06
1577,1544971,R01AA04
1578,1544971,R01AB01
1579,1544971,R01BA03
1580,1544971,S01FB01
1581,1544971,S01GA05
1582,217221,A01AB09
1583,217221,A07AC01
1584,217221,D01AC02
1585,217221,G01AF04
1586,217221,J02AB01
1587,217221,S02AA13
1588,212228,A07BA01
1589,1101952,R05CA03
1590,1101952,R05DB05
1591,1101952,C01CA06
1592,1101952,R01AA04
1593,1101952,R01AB01
1594,1101952,R01BA03
1595,1101952,S01FB01
1596,1101952,S01GA05
1597,28697,N05BA02
1598,213525,A01AC03
1599,213525,A07EA02
1600,213525,C05AA01
1601,213525,D07AA02
1602,213525,D07XA01
1603,213525,H02AB09
1604,213525,S01BA02
1605,213525,S01CB03
1606,213525,S02BA01
1607,213525,G01AD02
1608,213525,S02AA10
1609,308194,J01CA04
1610,198461,A01AD05
1611,198461,B01AC06
1612,198461,N02BA01
1613,1798365,A05AA04
1614,1011741,C09XA02
1615,313016,A12CA01
1616,313016,B05CB01
1617,313016,B05XA03
1618,1654919,S01AB04
1619,1654919,D10AF06
1620,1654919,D10AB02
1621,220215,A08AA03
1622,1307304,L02BB04
1623,198527,A02AC01
1624,198527,A12AA04
1625,202783,D10AD02
1626,202783,R01AX02
1627,202783,S01XA02
1628,202783,A11CA01
1629,858580,C08CA04
1630,849438,G02CC02
1631,849438,M01AE02
1632,849438,M02AA12
1633,310571,B05CX03
1634,1433874,J05AJ03
1635,216171,D01AE12
1636,216171,S01BC08
1637,313975,D11AX16
1638,313975,P01CX03
1639,214427,A09AB04
1640,214427,A12BA02
1641,204691,A06AB05
1642,903877,N06AB08
1643,1298366,S01FA04
1644,1441364,R05CA03
1645,1441364,R05DA09
1646,1860137,N02AA05
1647,800412,B05CX01
1648,800412,V04CA02
1649,800412,V06DC01
1650,800412,B05CX03
1651,800412,B05XB03
1652,800412,V03AB26
1653,800412,N06AX02
1654,1000356,G03AC06
1655,1000356,G03DA02
1656,1000356,L02AB02
1657,1000356,G03CA57
1658,1549397,D08AE05
1659,1549397,A01AC03
1660,1549397,A07EA02
1661,1549397,C05AA01
1662,1549397,D07AA02
1663,1549397,D07XA01
1664,1549397,H02AB09
1665,1549397,S01BA02
1666,1549397,S01CB03
1667,1549397,S02BA01
1668,1549397,C05AD03
1669,1549397,D04AB04
1670,1549397,N01BA05
1671,1549397,R02AD01
1672,978086,L03AX17
1673,211637,A02AB01
1674,211637,A02AA04
1675,211637,G04BX01
1676,1540868,J01XX11
1677,1373130,C01BB01
1678,1373130,C05AD01
1679,1373130,D04AB01
1680,1373130,N01BB02
1681,1373130,R02AD02
1682,1373130,S01HA07
1683,1373130,S02DA01
1684,1193345,L01EJ01
1685,701502,P02CC01
1686,720825,G04CA04
1687,847176,N06BA02
1688,216554,B05CX01
1689,216554,V04CA02
1690,216554,V06DC01
1691,216554,A12BA01
1692,216554,B05XA01
1693,216554,A12CA01
1694,216554,B05CB01
1695,216554,B05XA03
1696,239177,L01BC02
1697,826811,A08AA01
1698,753108,D01AE15
1699,753108,D01BA02
1700,991149,N07BC02
1701,211269,A01AA01
1702,211269,A12CD01
1703,1609065,D04AA32
1704,1609065,R06AA02
1705,615968,C05AD03
1706,615968,D04AB04
1707,615968,N01BA05
1708,615968,R02AD01
1709,1095510,R05CA02
1710,1095510,S01XA04
1711,1095510,V03AB21
1712,1007267,C05AD07
1713,1007267,D04AB07
1714,1007267,B05XA18
1715,1007267,A12CB01
1716,1743858,D07AA01
1717,1743858,D10AA02
1718,1743858,H02AB04
1719,275891,J05AB14
1720,198161,N05AB04
1721,544455,A06AD11
1722,210339,A07AA02
1723,210339,D01AA01
1724,210339,G01AA01
1725,404925,D06AX09
1726,404925,R01AX06
1727,1357542,L04AA29
1728,1593725,C07AA07
1729,41208,D07AC21
1730,700809,R06AB06
1731,700809,C01CA06
1732,700809,R01AA04
1733,700809,R01AB01
1734,700809,R01BA03
1735,700809,S01FB01
1736,700809,S01GA05
1737,700809,D04AA02
1738,700809,R06AC01
1739,1098135,C04AC01
1740,1098135,C10AD02
1741,628676,J01CA04
1742,1372699,C03AA03
1743,1372699,C03DB01
1744,7866,N06AA10
1745,1876136,H05BX04
1746,212434,B05BC02
1747,212434,D02AE01
1748,198043,G03AC01
1749,198043,G03DC02
1750,216068,B05CB02
1751,866048,R03AC12
1752,628955,A12BA01
1753,628955,B05XA01
1754,221099,B02BD04
1755,562379,A07EA01
1756,562379,C05AA04
1757,562379,D07AA03
1758,562379,D07XA02
1759,562379,H02AB06
1760,562379,R01AD02
1761,562379,S01BA04
1762,562379,S01CB02
1763,562379,S02BA03
1764,562379,S03BA02
1765,1658345,N05AX16
1766,864650,J05AB06
1767,864650,S01AD09
1768,220926,G01AC01
1769,220926,A01AC03
1770,220926,A07EA02
1771,220926,C05AA01
1772,220926,D07AA02
1773,220926,D07XA01
1774,220926,H02AB09
1775,220926,S01BA02
1776,220926,S01CB03
1777,220926,S02BA01
1778,104485,C10AC02
1779,204734,G01AD03
1780,204734,S01XA15
1781,204734,A11GA01
1782,204734,B03AA02
1783,204734,B03AD02
1784,1245271,R01AD04
1785,1245271,R03BA03
1786,830845,C08DB01
1787,830845,C05AE03
1788,10829,J01EA01
1789,1654178,B06AC03
1790,212432,B05BC02
1791,212432,D02AE01
1792,1088768,V04CX02
1793,1088768,B03BB01
1794,210036,A02AB01
1795,210036,A02AA04
1796,210036,G04BX01
1797,199850,C09CA03
1798,1726119,L01XC23
1799,1666815,N05CD08
1800,1000135,G03AC06
1801,1000135,G03DA02
1802,1000135,L02AB02
1803,1860168,A10AE06
1804,1860168,A10BJ02
1805,107030,N07AB01
1806,107030,S01EB02
1807,581736,C05BB05
1808,581736,D08AE03
1809,581736,N01BX03
1810,581736,R02AA19
1811,1649485,C01EB17
1812,202941,C02AC01
1813,202941,N02CX02
1814,202941,S01EA04
1815,207634,C02DA01
1816,207634,V03AH01
1817,197853,H02CA03
1818,197853,D01AC08
1819,197853,G01AF11
1820,197853,J02AB02
1821,1724429,V09IB01
1822,1426253,N06BA02
1823,6536,B05XB03
1824,209366,N02BE01
1825,1544401,L01BA01
1826,1544401,L04AX03
1827,1087463,R06AB04
1828,1087463,R05DA03
1829,220466,J01CA04
1830,429212,N05AH02
1831,197506,A02BA01
1832,1670200,N03AB02
1833,1670200,N03AB05
1834,1807886,A03BA03
1835,1007537,M01AX25
1836,1007537,M01AX05
1837,1870676,D06AX07
1838,1870676,J01GB03
1839,1870676,S01AA11
1840,1870676,S02AA14
1841,1870676,S03AA06
1842,896185,R03AC12
1843,896185,D07AC17
1844,896185,R01AD08
1845,896185,R03BA05
1846,896185,R03AK06
1847,204451,A01AB10
1848,204451,A07AA03
1849,204451,D01AA02
1850,204451,G01AA02
1851,204451,S01AA10
1852,314055,C01DA08
1853,314055,C05AE02
1854,312773,A02BA02
1855,1442116,D11AX18
1856,1442116,M01AB05
1857,1442116,M02AA15
1858,1442116,S01BC03
1859,1099774,R06AX07
1860,1099774,R01BA02
1861,245493,A11CC01
1862,891817,A11HA03
1863,891817,G01AD03
1864,891817,S01XA15
1865,891817,A11GA01
1866,206698,J04AC01
1867,206698,J04AK01
1868,206698,J04AB02
1869,206698,J04AM05
1870,757675,C08CA01
1871,994008,G02CC02
1872,994008,M01AE02
1873,994008,M02AA12
1874,994008,A02BC05
1875,994008,M01AE52
1876,1092437,L04AA26
1877,198837,C05CA01
1878,1541095,D07AD01
1879,216841,A07EA01
1880,216841,C05AA04
1881,216841,D07AA03
1882,216841,D07XA02
1883,216841,H02AB06
1884,216841,R01AD02
1885,216841,S01BA04
1886,216841,S01CB02
1887,216841,S02BA03
1888,216841,S03BA02
1889,1482525,N03AF04
1890,797447,D10AF01
1891,797447,G01AA10
1892,797447,J01FF01
1893,606797,N02BE01
1894,606797,D11AX26
1895,606797,N06BC01
1896,606797,N02BA05
1897,105586,L01BA01
1898,105586,L04AX03
1899,831359,C08DB01
1900,831359,C05AE03
1901,1007769,A02BD08
1902,1007769,A01AB13
1903,1007769,D06AA04
1904,1007769,J01AA07
1905,1007769,S01AA09
1906,1007769,S02AA08
1907,1007769,S03AA02
1908,1007769,A02BX05
1909,1007769,A01AB17
1910,1007769,D06BX01
1911,1007769,G01AF01
1912,1007769,J01XD01
1913,1007769,P01AB01
1914,219406,C01CA26
1915,219406,R01AA03
1916,219406,R01AB05
1917,219406,R03CA02
1918,219406,S01FB02
1919,219406,R05CA03
1920,485514,N06AX01
1921,1716195,V03AB37
1922,198295,M01AB03
1923,198295,M02AA21
1924,854142,N02AX06
1925,1101055,A01AB22
1926,1101055,J01AA02
1927,1790660,N05CH01
1928,251020,A06AB06
1929,403875,J05AF09
1930,208662,S01FA06
1931,707793,A01AC03
1932,707793,A07EA02
1933,707793,C05AA01
1934,707793,D07AA02
1935,707793,D07XA01
1936,707793,H02AB09
1937,707793,S01BA02
1938,707793,S01CB03
1939,707793,S02BA01
1940,1299626,A12CA01
1941,1299626,B05CB01
1942,1299626,B05XA03
1943,221095,B01AB05
1944,854228,B01AB05
1945,197545,H02AB10
1946,197545,S01BA03
1947,313264,R03DA04
1948,1594585,M03AB01
1949,152952,N04BC04
1950,197816,C03BA11
1951,1298120,N05CD01
1952,198487,C05AD03
1953,198487,D04AB04
1954,198487,N01BA05
1955,198487,R02AD01
1956,1537120,N02AA05
1957,1537120,N02BE01
1958,466530,G01AD02
1959,466530,S02AA10
1960,466530,A01AC03
1961,466530,A07EA02
1962,466530,C05AA01
1963,466530,D07AA02
1964,466530,D07XA01
1965,466530,H02AB09
1966,466530,S01BA02
1967,466530,S01CB03
1968,466530,S02BA01
1969,348870,A01AB22
1970,348870,J01AA02
1971,855338,B01AA03
1972,356767,R03DX05
1973,859082,R03AC02
1974,859082,R03CC02
1975,208575,C07AA06
1976,208575,S01ED01
1977,198601,C05AD04
1978,198601,D04AB02
1979,198601,N01BB06
1980,198601,S01HA06
1981,198601,S02DA04
1982,727539,L03AA13
1983,491311,C08CA05
1984,206954,A07EA03
1985,206954,H02AB07
1986,1369972,R05DB10
1987,1369972,R06AB02
1988,1369972,R01BA02
1989,1537046,A12BA01
1990,1537046,B05XA01
1991,1242399,R01BA02
1992,1242399,R06AX13
1993,83947,D05AX05
1994,750126,A12CA01
1995,750126,B05CB01
1996,750126,B05XA03
1997,197795,D11AX11
1998,211873,A01AD05
1999,211873,B01AC06
2000,211873,N02BA01
2001,219201,G04BX06
2002,1665702,N02AB02
2003,1310270,N02BE01
2004,1310270,R05DA03
2005,995255,N05BB01
2006,252730,N05CH01
2007,310672,N05AD01
2008,1007531,A04AD10
2009,1086750,R05DA09
2010,1086750,R06AB04
2011,1086750,N02BE01
2012,1241470,A06AG04
2013,1241470,A06AX01
2014,1094131,N02BE01
2015,1094131,R05DA09
2016,1094131,D04AA32
2017,1094131,R06AA02
2018,198039,C01DA02
2019,198039,C05AE01
2020,1041527,N02BE01
2021,1666338,N02AE01
2022,1666338,N07BC01
2023,1666338,V03AB15
2024,1666338,A06AH04
2025,200032,C07AG02
2026,283641,A02BA03
2027,283641,A02AC01
2028,283641,A12AA04
2029,283641,A02AA04
2030,283641,G04BX01
2031,205745,C05BB01
2032,1789508,R06AX07
2033,596926,N06AX21
2034,1305588,R06AB06
2035,1305588,R01BA02
2036,1657468,J07AF
2037,1657468,J07AF01
2038,1657468,J07AM01
2039,1723776,D04AA32
2040,1723776,R06AA02
2041,1093226,D01AE12
2042,1093226,S01BC08
2043,966270,H03AA01
2044,1432986,A11CC05
2045,202637,G03GA01
2046,664741,J05AE08
2047,1007270,A11HA07
2048,1007270,C04AC01
2049,1007270,C10AD02
2050,1596780,G03BA03
2051,700499,B03BA03
2052,700499,V03AB33
2053,155122,A06AB04
2054,584222,A16AB08
2055,1808221,N01AX10
2056,999604,D10AB02
2057,999604,S01AB04
2058,999604,D10AF06
2059,992475,D04AA10
2060,992475,R06AD02
2061,213390,J05AG03
2062,197419,C03CA02
2063,206314,A01AC03
2064,206314,A07EA02
2065,206314,C05AA01
2066,206314,D07AA02
2067,206314,D07XA01
2068,206314,H02AB09
2069,206314,S01BA02
2070,206314,S01CB03
2071,206314,S02BA01
2072,705058,V03AE07
2073,858079,G03AC03
2074,858079,G03AD01
2075,237631,B05CX01
2076,237631,V04CA02
2077,237631,V06DC01
2078,452688,C05AD03
2079,452688,D04AB04
2080,452688,N01BA05
2081,452688,R02AD01
2082,351155,B05BC02
2083,351155,D02AE01
2084,1736053,N03AX14
2085,857510,R06AB04
2086,857510,R05DA03
2087,197496,A10BB02
2088,1039681,M02AB01
2089,1039681,N01BX04
2090,745626,B06AA07
2091,745626,D03BA01
2092,745626,A06AB05
2093,854880,N05CF02
2094,416984,D01AE12
2095,416984,S01BC08
2096,1741267,B03AB02
2097,856796,N05BA02
2098,856796,N06AA09
2099,282609,H05BX03
2100,206889,C01EB16
2101,206889,G02CC01
2102,206889,M01AE01
2103,206889,M02AA13
2104,206889,R02AX02
2105,1247877,A06AA02
2106,826587,A08AA01
2107,1014022,D10AF07
2108,1014022,A01AB23
2109,1014022,J01AA08
2110,309952,B01AC07
2111,1368960,A07EC02
2112,1743563,C01AA05
2113,134526,J05AE04
2114,1993067,D11AX25
2115,1993067,A01AB02
2116,1993067,D08AX01
2117,1993067,S02AA06
2118,857391,N02BE01
2119,857391,R05DA03
2120,313049,D08AX07
2121,1014632,N02AA05
2122,1014632,N02BE01
2123,1989811,B02BX06
2124,707430,A12CA01
2125,707430,B05CB01
2126,707430,B05XA03
2127,616447,L04AA06
2128,32485,C05AD03
2129,32485,D04AB04
2130,32485,N01BA05
2131,32485,R02AD01
2132,1535968,R05DA09
2133,1535968,R05CA03
2134,1535968,R01BA02
2135,977939,N02AA11
2136,616485,N05AH04
2137,810087,N04BX02
2138,810087,N04BA01
2139,856942,N02BE01
2140,856942,R05DA03
2141,1372298,C01CA06
2142,1372298,R01AA04
2143,1372298,R01AB01
2144,1372298,R01BA03
2145,1372298,S01FB01
2146,1372298,S01GA05
2147,1372298,A06AA01
2148,1918203,D07AC17
2149,1918203,R01AD08
2150,1918203,R03BA05
2151,1918203,R03AC12
2152,1918203,R03AK06
2153,1483734,R05DA09
2154,851035,C01EB09
2155,72965,L02BG04
2156,210453,A11HA03
2157,206620,G03CA03
2158,793872,C01DA08
2159,793872,C05AE02
2160,862025,C02AC02
2161,1098416,L01EX04
2162,351910,G03BA03
2163,801031,B05CX01
2164,801031,V04CA02
2165,801031,V06DC01
2166,801031,V03AB26
2167,801031,B05CX03
2168,801031,B05XB03
2169,801031,N06AX02
2170,801031,A12AA07
2171,801031,B05XA07
2172,801031,G04BA03
2173,801031,A12CC01
2174,801031,B05XA11
2175,801031,A12CA01
2176,801031,B05CB01
2177,801031,B05XA03
2178,801031,B05XA08
2179,801031,B05XB01
2180,219740,N02AA05
2181,702309,G01AG02
2182,218248,N02CC04
2183,1362054,B01AB01
2184,1362054,C05BA03
2185,1362054,S01XA14
2186,1359859,R03AK06
2187,1359859,R03AC12
2188,1359859,D07AC17
2189,1359859,R01AD08
2190,1359859,R03BA05
2191,1191301,C05AA10
2192,1191301,D07AC04
2193,1191301,S01BA15
2194,1191301,S02BA08
2195,725108,L01EG01
2196,1236628,J05AE10
2197,1012175,A07EA01
2198,1012175,C05AA04
2199,1012175,D07AA03
2200,1012175,D07XA02
2201,1012175,H02AB06
2202,1012175,R01AD02
2203,1012175,S01BA04
2204,1012175,S01CB02
2205,1012175,S02BA03
2206,1012175,S03BA02
2207,1012175,S01AB04
2208,1012175,D10AF06
2209,261281,N03AX12
2210,28815,N05AN01
2211,1300164,R05DA09
2212,1300164,R06AB06
2213,1300164,C01CA06
2214,1300164,R01AA04
2215,1300164,R01AB01
2216,1300164,R01BA03
2217,1300164,S01FB01
2218,1300164,S01GA05
2219,1101593,A03BA03
2220,1000355,G03AC06
2221,1000355,G03DA02
2222,1000355,L02AB02
2223,1000355,G03CA57
2224,1364105,H01CB05
2225,1494601,C01BB01
2226,1494601,C05AD01
2227,1494601,D04AB01
2228,1494601,N01BB02
2229,1494601,R02AD02
2230,1494601,S01HA07
2231,1494601,S02DA01
2232,1542390,N02AE01
2233,1542390,N07BC01
2234,1542390,V03AB15
2235,1542390,A06AH04
2236,1425506,M02AB01
2237,1425506,N01BX04
2238,1425506,C01BB01
2239,1425506,C05AD01
2240,1425506,D04AB01
2241,1425506,N01BB02
2242,1425506,R02AD02
2243,1425506,S01HA07
2244,1425506,S02DA01
2245,894912,N02AA01
2246,849295,N02BE01
2247,849295,N02AC04
2248,809159,L04AB01
2249,861427,C01BC03
2250,1007631,B05CB04
2251,1007631,B05XA02
2252,1007631,A02AB01
2253,847712,A10BB12
2254,847712,A10BG02
2255,847712,A10BD04
2256,284590,L01EA01
2257,1665097,J01DE01
2258,828252,N02BE01
2259,828252,D11AX26
2260,828252,N06BC01
2261,825429,B02BX05
2262,351901,L04AA10
2263,351901,S01XA23
